,Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout,MoM_Change,Volatility,MoM_Change_Scaled,Volatility_Scaled,MoM_Score,Volatility_Score,Risk_Score,Risk_Level
94,2015-04-05,7938704.62,3506383.11,215390490.0,214284675.6,97125923.08,6315629.56,3401054.32,4432321.51,2.21,0.02,0.7,1534172.17,1450731.12,566068.71,0.45472430315391094,12197409.836887555,24.97864442842746,37.674401026437955,24.97864442842746,37.674401026437955,31.32652272743271,Medium
95,2015-04-06,5444160.37,1422429.33,80677539.22,207083682.4,15990825.51,8049380.14,1104356.09,4021731.04,12.95,0.05,0.5,687978.9,239419.85,2936969.84,0.4271058371949269,10442322.963682488,24.547098217031554,32.253426607967704,24.547098217031554,32.253426607967704,28.40026241249963,Low
96,2015-04-07,5704595.46,1819164.79,61615358.13,239366031.1,68348620.67,2177871.39,1603724.38,3885430.68,3.5,0.06,1.78,951146.15,589163.34,559708.68,0.4481157513365552,10808448.348077234,24.875383968421147,33.38428592499515,24.875383968421147,33.38428592499515,29.129834946708147,Low
97,2015-04-08,4847869.17,4533511.18,110824830.1,348919315.3,16669488.03,3060783.36,2734829.27,314357.98,20.93,0.0,0.1,870396.19,87466.51,1513656.72,0.416988681246269,9929599.22117048,24.389014841719224,30.669765802150053,24.389014841719224,30.669765802150053,27.52939032193464,Low
98,2015-04-09,1228772.14,558508.66,483401800.2,392680950.6,43792203.56,5361690.68,1173196.25,670263.48,8.97,0.0,0.13,1969769.98,371580.26,1155951.06,0.6774996378390774,24687516.991186116,28.459570987440998,76.25286252661323,28.459570987440998,76.25286252661323,52.35621675702711,Medium
99,2015-04-10,1971022.84,884788.39,297288291.2,174881999.3,82343309.07,2362079.13,7331196.99,1086234.45,2.12,0.0,0.46,655273.02,1181683.15,1954220.62,0.8013220187090677,24674941.62727783,30.394330123948485,76.21402073075085,30.394330123948485,76.21402073075085,53.30417542734966,Medium
100,2015-04-11,1282862.67,1435488.15,484619972.5,334457190.4,49012500.95,10207879.24,545352.82,-152625.48,6.82,0.0,-0.01,660152.75,341704.09,474205.59,0.18469671320572148,18046603.71816524,20.75938823992063,55.74093145474352,20.75938823992063,55.74093145474352,38.25015984733207,Medium
101,2015-04-12,6727693.7,619394.92,244624045.3,310520562.0,99746411.85,7543178.64,4128951.64,6108298.78,3.11,0.02,0.81,773641.6,166091.93,1347917.64,0.0,18100733.336117234,17.87345073131407,55.908122765144846,17.87345073131407,55.908122765144846,36.89078674822946,Medium
102,2015-04-13,3829203.83,1316459.46,190317259.9,237941001.6,60315335.65,9125887.64,1424355.94,2512744.37,3.94,0.01,0.28,1172728.75,737957.11,896644.6,0.11045409374731567,17429937.12600962,19.599326663764874,53.83622014282076,19.599326663764874,53.83622014282076,36.71777340329282,Medium
103,2015-04-14,5577136.22,3123687.02,277763838.3,383297914.6,38904593.74,4270413.42,2807593.17,2453449.2,9.85,0.01,0.57,579413.21,64455.39,2674479.42,0.43285955341493054,11282339.196073627,24.63700163309663,34.84800273773861,24.63700163309663,34.84800273773861,29.74250218541762,Low
104,2015-04-15,9168098.27,2396410.48,247780259.9,96180315.9,29810019.33,5847116.38,7445446.7,6771687.79,3.23,0.03,1.16,1839050.89,172910.92,217698.57,0.6001771892843476,15547131.472003642,27.251386225144515,48.02075799040969,27.251386225144515,48.02075799040969,37.6360721077771,Medium
105,2015-04-16,3243630.06,4517022.7,97549107.92,61520399.92,41546848.09,10629718.17,1712709.15,-1273392.64,1.48,-0.01,-0.12,604802.57,1221057.51,2749809.73,0.897787072900966,21184786.183301874,31.9016234229477,65.43390285332218,31.9016234229477,65.43390285332218,48.667763138134944,Medium
106,2015-04-17,4693446.31,4178496.03,338371841.6,344505547.4,43527994.64,14548935.41,7743742.4,514950.28,7.91,0.0,0.04,1802049.89,1168636.35,2515683.0,0.9883366129688284,21593118.014809303,33.3164851686348,66.69512612759041,33.3164851686348,66.69512612759041,50.005805648112606,Medium
107,2015-04-18,7799960.25,2038178.08,147217182.1,186876930.3,16184231.0,2655418.06,2043457.83,5761782.16,11.55,0.04,2.17,296602.62,1376951.29,962955.08,0.0,21632200.096747894,17.87345073131407,66.81583979119543,17.87345073131407,66.81583979119543,42.34464526125475,Medium
108,2015-04-19,3059183.49,1667405.45,328814579.7,341848164.6,43261677.95,13574996.17,6061745.81,1391778.04,7.9,0.0,0.1,1347469.13,1289047.38,2388942.9,0.7826007587094784,16536862.637777176,30.10180523001054,51.077761841747915,30.10180523001054,51.077761841747915,40.58978353587923,Medium
109,2015-04-20,1692819.19,2208615.84,342590491.6,359374278.0,51781466.78,9499455.62,4600079.49,-515796.65,6.94,0.0,-0.05,1823272.49,1040604.57,190519.32,-0.31733154874664127,17063388.10923945,12.915057031193943,52.70405234340133,12.915057031193943,52.70405234340133,32.809554687297634,Medium
110,2015-04-21,3607763.08,3156327.24,118411183.9,43733885.58,75046397.7,9330954.37,7133590.46,451435.83,0.58,0.0,0.05,420623.93,125882.64,2903910.1,0.6778497408067801,23473032.376403265,28.465041443676146,72.50165788319825,28.465041443676146,72.50165788319825,50.483349663437195,Medium
111,2015-04-22,2450991.59,1706286.38,77607332.2,355716609.9,69105653.62,8503620.96,4654949.42,744705.2,5.15,0.01,0.09,1939821.22,1185130.5,1627125.33,0.0,24504942.441252343,17.87345073131407,75.68894060356489,17.87345073131407,75.68894060356489,46.781195667439476,Medium
112,2015-04-23,9367278.87,3308670.09,401342713.7,190361241.0,73788908.97,2902123.12,4509194.14,6058608.79,2.58,0.02,2.09,960478.38,1275990.68,979514.98,2.5627033971366315,25045419.26112656,57.916404007869474,77.35832293389011,57.916404007869474,77.35832293389011,67.63736347087979,Medium
113,2015-04-24,8273083.42,2342352.43,256910190.7,213964345.8,10752731.37,3168399.07,1965935.0,5930730.98,19.9,0.02,1.87,1896858.71,1208669.11,1151491.32,0.40808866579932934,21421533.825976457,24.249949625237043,66.16515036828328,24.249949625237043,66.16515036828328,45.207549996760164,Medium
114,2015-04-25,6700633.81,2984212.31,76173707.98,258105154.2,29590065.96,9811856.07,1746720.22,3716421.49,8.72,0.05,0.38,1385958.08,787294.6,292575.53,0.12343243686985501,17103830.84968763,19.802116884374723,52.82896870208962,19.802116884374723,52.82896870208962,36.31554279323217,Medium
115,2015-04-26,8843145.31,2462569.38,497689842.7,372025390.6,69551585.96,6432461.43,7373668.63,6380575.93,5.35,0.01,0.99,673015.05,387707.67,2969113.59,1.4006684785065677,23916435.89486127,39.759285238518316,73.87120782817108,39.759285238518316,73.87120782817108,56.8152465333447,Medium
116,2015-04-27,8233048.69,1825095.92,76001252.45,27264115.88,53559043.14,13924484.87,2958786.49,6407952.77,0.51,0.08,0.46,457774.8,1275728.46,213946.64,0.34579503115379795,32258727.27703663,23.27659425983467,99.6382219085695,23.27659425983467,99.6382219085695,61.457408084202086,Medium
117,2015-04-28,2679130.53,4768039.88,362765853.0,201200518.0,10478212.81,7285676.99,3290616.91,-2088909.35,19.2,-0.01,-0.29,677096.59,1104386.07,1999230.66,3.6554797087992994,31191880.016698543,74.99133778230728,96.34302792415635,74.99133778230728,96.34302792415635,85.66718285323182,High
118,2015-04-29,9033030.99,3936226.07,492655516.4,281334376.1,82404517.82,3862658.96,6198677.44,5096804.91,3.41,0.01,1.32,276733.08,1472103.7,1383934.19,-0.15345495823907937,28358611.633687872,15.475674332496737,87.5918511821679,15.475674332496737,87.5918511821679,51.53376275733232,Medium
119,2015-04-30,5854080.18,1130509.29,157631046.9,294628643.9,79552861.6,11291344.84,3041176.12,4723570.89,3.7,0.03,0.42,373349.14,275754.27,2851857.03,0.11491785708580868,19738979.835645944,19.669074207316186,60.96820981877065,19.669074207316186,60.96820981877065,40.318642013043416,Medium
120,2015-05-01,8266961.4,4408105.89,114012215.9,283162324.0,59357724.67,5813594.48,7640468.35,3858855.5,4.77,0.03,0.66,298854.84,377213.65,813399.25,0.27859204390651177,17069615.149551373,22.226528894722676,52.72328593619327,22.226528894722676,52.72328593619327,37.47490741545798,Medium
121,2015-05-02,9064821.7,2693440.39,104623222.7,71085349.18,15981699.32,8831114.0,6034458.27,6371381.31,4.45,0.06,0.72,903592.73,357107.32,1643051.79,0.2228171309538076,14123259.723392611,21.355030368648805,43.622814821757764,21.355030368648805,43.622814821757764,32.488922595203285,Medium
122,2015-05-03,3862031.27,4525485.02,186473816.4,133770323.6,78986354.46,11071826.21,4980719.32,-663453.75,1.69,0.0,-0.06,1611598.91,1199182.66,1498833.0,0.3598524527963538,14209739.673376052,23.496245382415086,43.88992729563474,23.496245382415086,43.88992729563474,33.693086339024916,Medium
123,2015-05-04,1990467.32,4099348.65,95470614.95,156311899.7,62534222.9,13703433.45,7106713.7,-2108881.33,2.5,-0.02,-0.15,368628.75,321015.58,2138312.69,0.0,10076159.118567247,17.87345073131407,31.122448496489064,17.87345073131407,31.122448496489064,24.497949613901568,Low
124,2015-05-05,3051416.46,2413460.77,361472603.8,325686138.9,80376397.94,12298485.53,872044.31,637955.69,4.05,0.0,0.05,347608.82,146656.75,297229.67,-0.08428339849145003,18582752.774998263,16.556499190393122,57.396946530664586,16.556499190393122,57.396946530664586,36.97672286052885,Medium
125,2015-05-06,4843970.1,601111.89,78031309.16,125928751.5,77657229.32,10792693.88,2427970.19,4242858.21,1.62,0.05,0.39,1322515.0,1497913.17,661988.48,0.0,20674595.866221864,17.87345073131407,63.85806709290122,17.87345073131407,63.85806709290122,40.865758912107644,Medium
126,2015-05-07,8362132.89,1709048.12,279239957.7,100067886.3,82270186.48,10835231.37,3987772.51,6653084.78,1.22,0.02,0.61,474647.67,85984.96,722237.98,0.31721336100743763,20159433.14671343,22.82999771514074,62.26687296659287,22.82999771514074,62.26687296659287,42.5484353408668,Medium
127,2015-05-08,8746575.25,2937353.97,498513584.2,383830247.2,56620725.98,14297020.37,2202339.05,5809221.28,6.78,0.01,0.41,285459.07,1261103.89,2240637.19,1.637044801585951,27900442.505163137,43.452731023671376,86.17669438110897,43.452731023671376,86.17669438110897,64.81471270239018,Medium
128,2015-05-09,1062569.17,3350651.99,416286621.3,23368048.34,22629206.64,5845713.27,6079288.9,-2288082.81,1.03,-0.01,-0.39,417012.3,579781.92,648502.22,-0.5897223617769686,24890724.667056825,8.658874824808548,76.88051442769562,8.658874824808548,76.88051442769562,42.76969462625208,Medium
129,2015-05-10,5596725.72,1660494.58,326848747.2,399171925.2,70404172.6,2014457.22,7394060.23,3936231.14,5.67,0.01,1.95,1855089.65,1270342.42,1763126.12,1.5317731464183069,24512679.213423695,41.80783213528126,75.71283733748885,41.80783213528126,75.71283733748885,58.760334736385055,Medium
130,2015-05-11,4756699.03,1127102.33,187814129.4,277192093.6,65842640.65,5535409.27,3678275.9,3629596.7,4.21,0.02,0.66,1660795.38,854199.71,724207.08,-0.07430470952590162,24718365.991106875,16.71241898058624,76.34814649344071,16.71241898058624,76.34814649344071,46.53028273701347,Medium
131,2015-05-12,2998970.29,4257186.07,330753126.3,334818333.8,76802786.85,4832587.94,3065994.5,-1258215.77,4.36,0.0,-0.26,772722.67,1357365.28,2598712.36,0.1562346002109227,11418141.023066446,20.314659808969083,35.26745674958773,20.314659808969083,35.26745674958773,27.791058279278406,Low
132,2015-05-13,2078788.31,4929809.81,287168658.8,131955370.6,25289290.54,10603849.61,7711630.49,-2851021.51,5.22,-0.01,-0.27,1346059.46,1392979.83,2832337.82,0.0,15662922.990480075,17.87345073131407,48.378405733732095,17.87345073131407,48.378405733732095,33.12592823252308,Medium
133,2015-05-14,4038536.54,2865605.82,241737522.8,25439805.51,27547767.99,10238250.8,3836393.25,1172930.72,0.92,0.0,0.11,1120823.78,63192.36,1603629.63,-0.5062453375288485,17305157.912514362,9.963226543922119,53.450811913381166,9.963226543922119,53.450811913381166,31.707019228651642,Medium
134,2015-05-15,9486187.34,1272556.79,108819669.5,300390417.1,90136856.55,9714997.98,4167863.0,8213630.55,3.33,0.08,0.85,1386536.1,159347.66,1121695.76,0.0,20268090.909363173,17.87345073131407,62.60248652549142,17.87345073131407,62.60248652549142,40.23796862840275,Medium
135,2015-05-16,3908826.39,1725382.97,448971896.9,336974946.9,77498001.86,2211164.76,3137374.04,2183443.42,4.35,0.0,0.99,1397075.19,413020.16,778767.55,0.1347372926303521,27742074.579180773,19.97875839955029,85.68753997595478,19.97875839955029,85.68753997595478,52.83314918775253,Medium
136,2015-05-17,5669115.6,582758.04,252403092.0,301380930.1,91740563.98,11474114.71,7321613.55,5086357.55,3.29,0.02,0.44,1294594.63,1020507.35,244364.9,0.0,15277768.339032615,17.87345073131407,47.18877031196027,17.87345073131407,47.18877031196027,32.53111052163717,Medium
137,2015-05-18,7327170.63,4614344.63,137580130.3,74283109.17,78284378.9,6205895.36,4767166.12,2712826.0,0.95,0.02,0.44,605592.6,1337994.68,878650.22,0.4460059535610877,22951094.71590193,24.842417791437725,70.88953785152881,24.842417791437725,70.88953785152881,47.86597782148327,Medium
138,2015-05-19,4272666.42,1029879.87,215491707.9,306302610.5,63743977.54,10645727.86,6216309.4,3242786.55,4.81,0.02,0.3,174112.2,716915.83,1997283.76,0.526179391357299,15431523.677785346,26.095150053501897,47.663677720138686,26.095150053501897,47.663677720138686,36.87941388682029,Medium
139,2015-05-20,9746038.74,3094324.14,236358388.6,312190657.2,68871946.33,9235519.57,6588550.39,6651714.6,4.53,0.03,0.72,965576.89,930111.02,1647489.1,0.7836047854480379,14737108.381129904,30.11749342702369,45.5188223192837,30.11749342702369,45.5188223192837,37.818157873153694,Medium
140,2015-05-21,9662025.65,1733248.49,422392053.0,270245396.0,90021513.15,6455502.03,3063867.81,7928777.16,3.0,0.02,1.23,1792850.38,323324.79,2837719.71,0.05938730380309169,11639488.48766369,18.801393869043096,35.9511374046562,18.801393869043096,35.9511374046562,27.37626563684965,Low
141,2015-05-22,3266040.66,2993801.01,380126471.3,311124054.5,62092607.91,3749491.47,3752707.48,272239.65,5.01,0.0,0.07,1182044.79,1217201.91,1249204.06,-0.05447704065899723,10779013.901983287,17.02223182077195,33.29337112087167,17.02223182077195,33.29337112087167,25.15780147082181,Low
142,2015-05-23,5475236.55,3431391.75,396187202.1,341450147.1,66915219.19,3227445.67,6863538.31,2043844.81,5.1,0.01,0.63,1681542.98,1452625.76,2112203.69,0.0,6114840.097292957,17.87345073131407,18.887037585738987,17.87345073131407,18.887037585738987,18.38024415852653,Low
143,2015-05-24,3707904.79,4233838.12,54964068.99,253169563.4,24082904.44,12809738.33,3224415.14,-525933.33,10.51,-0.01,-0.04,1984086.25,439468.45,1519035.97,-0.2477471959634895,19478361.873098068,14.002331895069474,60.16323353552499,14.002331895069474,60.16323353552499,37.08278271529723,Medium
144,2015-05-25,3563564.45,1428895.72,237269299.2,53669791.31,52652909.81,13939168.05,6454513.5,2134668.73,1.02,0.01,0.15,410870.79,767497.63,1586471.03,-0.6150181518296749,25254263.645774413,8.263621070392086,78.00338505810832,8.263621070392086,78.00338505810832,43.133503064250206,Medium
145,2015-05-26,1331982.53,549481.23,266604868.2,205298567.7,74475740.08,10447244.61,7557442.42,782501.3,2.76,0.0,0.07,1414377.51,174868.36,876545.51,0.20027684574101595,18156529.619808074,21.00283214367102,56.080461941713004,21.00283214367102,56.080461941713004,38.54164704269201,Medium
146,2015-05-27,6486079.01,1115985.34,58636524.57,49506747.18,34384842.85,3344643.49,5174077.8,5370093.67,1.44,0.09,1.61,1381157.79,860748.15,1419357.25,0.0,16763953.508899702,17.87345073131407,51.779182279572304,17.87345073131407,51.779182279572304,34.82631650544319,Medium
147,2015-05-28,5524111.21,4550083.89,166915943.9,174866351.8,28202876.25,7226353.82,6062204.66,974027.32,6.2,0.01,0.13,1961915.35,779035.99,1465276.49,0.6783432370428414,16071486.748392718,28.47275245960754,49.64034536405587,28.47275245960754,49.64034536405587,39.056548911831705,Medium
148,2015-05-29,1463308.76,4432505.35,392130420.4,174700465.9,38244412.74,11476209.6,6538229.84,-2969196.59,4.57,-0.01,-0.26,1972641.39,259432.9,2149263.31,-0.5639959208829441,18724538.811827675,9.060857618386029,57.834884099615174,9.060857618386029,57.834884099615174,33.4478708590006,Medium
149,2015-05-30,3507818.18,3188358.96,111699367.6,45083740.77,31735056.52,12137671.49,6837797.37,319459.22,1.42,0.0,0.03,1404689.36,690996.01,2827856.0,-0.1877347405178599,16983566.812789157,14.940043201069896,52.45750659531765,14.940043201069896,52.45750659531765,33.698774898193776,Medium
150,2015-05-31,9174392.97,3202325.87,290889559.2,152551802.9,29342137.33,3536842.09,3462900.03,5972067.1,5.2,0.02,1.69,562868.1,534451.75,1055031.7,0.0,16689668.07340839,17.87345073131407,51.549735263808394,17.87345073131407,51.549735263808394,34.71159299756123,Medium
151,2015-06-01,3156057.02,3492665.04,146840842.4,62179277.54,48236575.86,2000399.34,884475.94,-336608.02,1.29,0.0,-0.17,1617256.09,806654.77,222381.36,-0.32168123175957647,12891315.807329763,12.84709202445559,39.81768326050857,12.84709202445559,39.81768326050857,26.332387642482082,Low
152,2015-06-02,2304053.85,1289170.75,55454348.59,327129379.8,91705466.25,11257781.6,3514072.03,1014883.1,3.57,0.02,0.09,303355.36,899198.79,1539255.86,0.0,21545742.71663064,17.87345073131407,66.54879702934758,17.87345073131407,66.54879702934758,42.211123880330824,Medium
153,2015-06-03,5405074.84,4614853.76,158540655.9,380121449.9,55635368.21,6635750.29,5553171.72,790221.09,6.83,0.0,0.12,1583328.68,62318.59,1678937.86,0.6519630289404563,18788511.98663683,28.0605543715846,58.032479414925945,28.0605543715846,58.032479414925945,43.04651689325527,Medium
154,2015-06-04,9870854.09,2384467.36,489143189.7,47480260.6,26912834.27,5308257.31,3877627.89,7486386.72,1.76,0.02,1.41,1829372.64,1153458.68,588477.6,0.0,32375856.03107012,17.87345073131407,100.0,17.87345073131407,100.0,58.93672536565703,Medium
155,2015-06-05,3178497.44,2224123.38,410691700.4,382943778.8,16927450.24,2167667.11,6117223.63,954374.07,22.62,0.0,0.44,827383.45,1083870.72,2305347.36,1.2411312653695548,28552166.645685695,37.266471915425555,88.18968869359023,37.266471915425555,88.18968869359023,62.72808030450789,Medium
156,2015-06-06,7049219.93,2835129.67,481809489.9,218579107.8,72654053.06,9023892.29,3177368.22,4214090.25,3.01,0.01,0.47,1298207.06,581115.26,2956294.41,0.0,18195452.47641704,17.87345073131407,56.20068380263187,17.87345073131407,56.20068380263187,37.03706726697297,Medium
157,2015-06-07,7854576.54,711346.85,269534319.8,133834957.6,44451888.8,13064959.56,5260581.06,7143229.69,3.01,0.03,0.55,917271.19,126757.11,2842746.68,0.07169562260947104,19811000.644624207,18.993714773376965,61.19066203411639,18.993714773376965,61.19066203411639,40.092188403746675,Medium
